state,year,name,type,city,county,enroll,mmr,overall,schagepop2016,statespending2016
Washington,Unknown,Logan Elementary,Unknown,Spokane,Spokane,NA,90.2,90.2,1181,12315163
Washington,Unknown,Long Beach Elementary,Unknown,Long Beach,Pacific,NA,72.09,58.14,1181,12315163
Washington,Unknown,Longfellow Elementary,Unknown,Pasco,Franklin,NA,100,98.25,1181,12315163
Washington,Unknown,Longfellow Elementary,Unknown,Spokane,Spokane,NA,97.1,85.51,1181,12315163
Washington,Unknown,Longview Elementary,Unknown,Moses Lake,Grant,NA,91.04,88.06,1181,12315163
Washington,Unknown,Loon Lake Elementary,Unknown,Loon Lake,Stevens,NA,75,62.5,1181,12315163
Washington,Unknown,Loon Lake Homelink,Unknown,Loon Lake,Ferry,NA,NA,NA,1181,12315163
Washington,Unknown,Lopez Elementary,Unknown,Lopez Island,San Juan,NA,66.67,44.44,1181,12315163
Washington,Unknown,Louisa May Alcott Elementar,Unknown,Redmond,King,NA,87.5,71.88,1181,12315163
Washington,Unknown,Lowell Elementary,Unknown,Bellingham,Whatcom,NA,NA,NA,1181,12315163
Washington,Unknown,Lowell Elementary,Unknown,Everett,Snohomish,NA,88.73,85.92,1181,12315163
Washington,Unknown,Lowell Elementary,Unknown,Seattle,King,NA,83.61,77.05,1181,12315163
Washington,Unknown,Lowell Elementary,Unknown,Tacoma,Pierce,NA,93.75,93.75,1181,12315163
Washington,Unknown,Loyal Heights Elementary,Unknown,Seattle,King,NA,100,97.14,1181,12315163
Washington,Unknown,Lummi Tribal Elementary,Unknown,Bellingham,Whatcom,NA,96.3,88.89,1181,12315163
Washington,Unknown,Lutacaga Elementary,Unknown,Othello,Adams,NA,97.96,95.92,1181,12315163
Washington,Unknown,Lydia Hawk Elementary,Unknown,Lacey,Thurston,NA,93.24,89.19,1181,12315163
Washington,Unknown,Lyman Elementary,Unknown,Lyman,Skagit,NA,100,100,1181,12315163
Washington,Unknown,Lynden Academy,Unknown,Lynden,Whatcom,NA,69.23,61.54,1181,12315163
Washington,Unknown,Lynden Christian School Bellingham,Unknown,Bellingham,Whatcom,NA,85.71,76.19,1181,12315163
Washington,Unknown,Lynden Christian Schools,Unknown,Lynden,Whatcom,NA,92.21,90.91,1181,12315163
Washington,Unknown,Lynndale Elementary,Unknown,Lynnwood,Snohomish,NA,100,96.67,1181,12315163
Washington,Unknown,Lynnwood Elementary,Unknown,Lynnwood,Snohomish,NA,76.92,61.54,1181,12315163
Washington,Unknown,Lyon Elementary,Unknown,Tacoma,Pierce,NA,94.55,90.91,1181,12315163
Washington,Unknown,Machias Elementary,Unknown,Snohomish,Snohomish,NA,86.84,84.21,1181,12315163
Washington,Unknown,Madison Elementary,Unknown,Everett,Snohomish,NA,90.79,89.47,1181,12315163
Washington,Unknown,Madison Elementary,Unknown,Mount Vernon,Skagit,NA,91.86,88.37,1181,12315163
Washington,Unknown,Madison Elementary,Unknown,Olympia,Thurston,NA,79.31,51.72,1181,12315163
Washington,Unknown,Madison Elementary,Unknown,Spokane,Spokane,NA,84.31,84.31,1181,12315163
Washington,Unknown,Madrona,Unknown,Bainbridge Island,Kitsap,NA,79.31,79.31,1181,12315163
Washington,Unknown,Madrona Elementary,Unknown,SeaTac,King,NA,93.26,86.52,1181,12315163
Washington,Unknown,Madrona K-8,Unknown,Edmonds,Snohomish,NA,85.29,80.88,1181,12315163
Washington,Unknown,Madrona K-8,Unknown,Seattle,King,NA,92,88,1181,12315163
Washington,Unknown,Makkah Islamic,Unknown,Seattle,King,NA,NA,NA,1181,12315163
Washington,Unknown,Maltby Elementary,Unknown,Snohomish,Snohomish,NA,90.32,85.48,1181,12315163
Washington,Unknown,Manchester Elementary,Unknown,PORT ORCHARD,Kitsap,NA,94.44,92.59,1181,12315163
Washington,Unknown,Manitou Park Elementary,Unknown,Tacoma,Pierce,NA,97.56,97.56,1181,12315163
Washington,Unknown,Mann Elementary,Unknown,Redmond,King,NA,93.24,82.43,1181,12315163
Washington,Unknown,Mann Elementary,Unknown,Tacoma,Pierce,NA,89.83,86.44,1181,12315163
Washington,Unknown,Manson Elementary,Unknown,Manson,Chelan,NA,NA,NA,1181,12315163
Washington,Unknown,Maple Elementary,Unknown,Seattle,King,NA,91.67,87.5,1181,12315163
Washington,Unknown,Maple Grove,Unknown,Battle Ground,Clark,NA,NA,NA,1181,12315163
Washington,Unknown,Maple Hills Elementary,Unknown,Renton,King,NA,97.18,94.37,1181,12315163
Washington,Unknown,Maple Lawn Elementary,Unknown,Sumner,Pierce,NA,89.47,81.05,1181,12315163
Washington,Unknown,Maplewood Elementary,Unknown,Puyallup,Pierce,NA,97.1,92.75,1181,12315163
Washington,Unknown,Maplewood Heights Elementary,Unknown,RENTON,King,NA,96.6,94.56,1181,12315163
Washington,Unknown,Maplewood K-8 Co-Op,Unknown,Edmonds,Snohomish,NA,95.45,86.36,1181,12315163
Washington,Unknown,Marcus Whitman Elementary,Unknown,Cowiche,Yakima,NA,96.2,94.94,1181,12315163
Washington,Unknown,Marcus Whitman Elementary,Unknown,Richland,Benton,NA,97.89,96.84,1181,12315163
Washington,Unknown,Margaret Mckenny Elementary,Unknown,Olympia,Thurston,NA,90.38,86.54,1181,12315163
Washington,Unknown,Margaret Mead Elementary,Unknown,Sammamish,King,NA,86.52,77.53,1181,12315163
Washington,Unknown,Mark Twain Elementary,Unknown,Federal Way,King,NA,95.35,90.7,1181,12315163
Washington,Unknown,Mark Twain Elementary,Unknown,Pasco,Franklin,NA,97.32,97.32,1181,12315163
Washington,Unknown,Marlin Hutterite,Unknown,Warden,Grant,NA,NA,NA,1181,12315163
Washington,Unknown,Marrion Elementary,Unknown,Vancouver,Clark,NA,68.57,55.71,1181,12315163
Washington,Unknown,Marshall Elementary,Unknown,Marysville,Snohomish,NA,91.94,88.71,1181,12315163
Washington,Unknown,Marshall Elementary,Unknown,Vancouver,Clark,NA,90.32,88.71,1181,12315163
Washington,Unknown,Martha Lake Elementary,Unknown,Lynnwood,Snohomish,NA,84.75,76.27,1181,12315163
Washington,Unknown,Martin Luther King Jr Elementary,Unknown,Yakima,Yakima,NA,94.74,93.68,1181,12315163
Washington,Unknown,Martin Luther King Jr. Elementary,Unknown,Seattle,King,NA,94.87,89.74,1181,12315163
Washington,Unknown,Martin Sortun Elementary,Unknown,Kent,King,NA,89.87,82.28,1181,12315163
Washington,Unknown,Marvista Elementary,Unknown,Normandy Park,King,NA,87.06,82.35,1181,12315163
Washington,Unknown,Mary Purcell Elementary,Unknown,Sedro-Woolley,Skagit,NA,100,100,1181,12315163
Washington,Unknown,Marysville Coop Program,Unknown,Marysville,Snohomish,NA,89.13,84.78,1181,12315163
Washington,Unknown,Mason County Christian,Unknown,Shelton,Mason,NA,71.43,71.43,1181,12315163
Washington,Unknown,Matheia,Unknown,Seattle,King,NA,100,100,1181,12315163
Washington,Unknown,Mattawa Elementary,Unknown,Mattawa,Grant,NA,NA,NA,1181,12315163
Washington,Unknown,Maya Angelou Elementary,Unknown,Pasco,Franklin,NA,100,100,1181,12315163
Washington,Unknown,Mayflower Christian,Unknown,Cle Elum,Kittitas,NA,75,75,1181,12315163
Washington,Unknown,Maywood Hills Elementary,Unknown,Bothell,King,NA,92,86,1181,12315163
Washington,Unknown,Mc Cleary Elementary,Unknown,McCleary,Grays Harbor,NA,65.91,63.64,1181,12315163
Washington,Unknown,Mc Donald Elementary,Unknown,Seattle,King,NA,92.21,87.01,1181,12315163
Washington,Unknown,Mccarver Elementary,Unknown,Tacoma,Pierce,NA,89.83,84.75,1181,12315163
Washington,Unknown,Mcclure Elementary,Unknown,Grandview,Yakima,NA,96.77,94.62,1181,12315163
Washington,Unknown,Mcclure Elementary,Unknown,Yakima,Yakima,NA,96.77,98.04,1181,12315163
Washington,Unknown,Mcdermoth Elementary,Unknown,Aberdeen,Grays Harbor,NA,91.67,89.58,1181,12315163
Washington,Unknown,Mcgilvra Elementary,Unknown,Seattle,King,NA,93.1,86.21,1181,12315163
Washington,Unknown,Mckenna Elementary,Unknown,Yelm,Thurston,NA,95.45,93.94,1181,12315163
Washington,Unknown,Mckinley Elementary,Unknown,Yakima,Yakima,NA,98.61,95.83,1181,12315163
Washington,Unknown,Mclane Elementary,Unknown,Olympia,Thurston,NA,91.49,82.98,1181,12315163
Washington,Unknown,Mcmicken Heights Elementary,Unknown,SeaTac,King,NA,93.48,89.13,1181,12315163
Washington,Unknown,Meadow Ridge Elementary,Unknown,Kent,King,NA,90.14,84.51,1181,12315163
Washington,Unknown,Meadow Ridge Elementary,Unknown,Mead,Spokane,NA,93.33,90,1181,12315163
Washington,Unknown,Meadowdale Elementary,Unknown,Lynnwood,Snohomish,NA,92.96,91.55,1181,12315163
Washington,Unknown,Meadowglade Sda,Unknown,Battle Ground,Clark,NA,86.96,82.61,1181,12315163
Washington,Unknown,Meadows Elementary,Unknown,Lacey,Thurston,NA,87.8,81.3,1181,12315163
Washington,Unknown,Medina Academy,Unknown,Redmond,King,NA,89.74,89.74,1181,12315163
Washington,Unknown,Medina Elementary,Unknown,Medina,King,NA,95.12,90.24,1181,12315163
Washington,Unknown,Meeker Elementary,Unknown,Puyallup,Pierce,NA,95.74,93.62,1181,12315163
Washington,Unknown,Meredith Hill Elementary,Unknown,Auburn,King,NA,94.29,85.71,1181,12315163
Washington,Unknown,Meridian,Unknown,Seattle,King,NA,96.97,93.94,1181,12315163
Washington,Unknown,Meridian Elementary,Unknown,Kent,King,NA,93.33,87.78,1181,12315163
Washington,Unknown,Meridian Park Elementary,Unknown,Shoreline,King,NA,95.05,92.57,1181,12315163
Washington,Unknown,Meriwether Elementary,Unknown,JBLM LEWIS MCCHORD,Pierce,NA,82.26,79.03,1181,12315163
Washington,Unknown,Mesa Elementary,Unknown,Mesa,Franklin,NA,85.71,78.57,1181,12315163
Washington,Unknown,Methow Valley Elementary,Unknown,Winthrop,Okanogan,NA,87.5,67.86,1181,12315163
Washington,Unknown,Michael Anderson Elementary,Unknown,Fairchild AFB,Spokane,NA,100,97.4,1181,12315163
Washington,Unknown,Michael T Simmons Elementary,Unknown,Tumwater,Thurston,NA,92.38,86.67,1181,12315163
Washington,Unknown,Mid Columbia Christian,Unknown,Othello,Adams,NA,NA,NA,1181,12315163
Washington,Unknown,Mid-Columbia Parent Partnership,Unknown,Kennewick,Benton,NA,87.5,87.5,1181,12315163
Washington,Unknown,Midland Elementary,Unknown,Tacoma,Pierce,NA,97.59,97.59,1181,12315163
Washington,Unknown,Midway Elementary,Unknown,Colbert,Spokane,NA,96.05,93.42,1181,12315163
Washington,Unknown,Midway Elementary,Unknown,Des Moines,King,NA,82.8,74.19,1181,12315163
Washington,Unknown,Midway Learning Center,Unknown,Moses Lake,Grant,NA,NA,NA,1181,12315163
Washington,Unknown,Mill A Elementary,Unknown,Cook,Skamania,NA,NA,NA,1181,12315163
Washington,Unknown,Mill Creek Elementary,Unknown,Everett,Snohomish,NA,95.56,90,1181,12315163
Washington,Unknown,Mill Plain Elementary,Unknown,Vancouver,Clark,NA,63.29,49.37,1181,12315163
Washington,Unknown,Mill Pond Elementary,Unknown,Yelm,Thurston,NA,92.41,89.87,1181,12315163
Washington,Unknown,Millennium Elementary,Unknown,Kent,King,NA,93.26,91.01,1181,12315163
Washington,Unknown,Minnehaha Elementary,Unknown,Vancouver,Clark,NA,89.29,85.71,1181,12315163
Washington,Unknown,Mint Valley Elementary,Unknown,Longview,Cowlitz,NA,91.55,90.14,1181,12315163
Washington,Unknown,Minter Creek Elementary,Unknown,Gig Harbor,Pierce,NA,95.31,92.19,1181,12315163
Washington,Unknown,Mirror Lake Elementary,Unknown,Federal Way,King,NA,96.43,90.48,1181,12315163
Washington,Unknown,Mission View Elementary,Unknown,Wenatchee,Chelan,NA,97.37,97.37,1181,12315163
Washington,Unknown,Mmsc Day,Unknown,Seattle,King,NA,62.5,50,1181,12315163
Washington,Unknown,Monarch Academy,Unknown,Clarkston,Asotin,NA,87.5,50,1181,12315163
Washington,Unknown,Monroe Christian,Unknown,Monroe,Snohomish,NA,64.29,64.29,1181,12315163
Washington,Unknown,Monroe Elementary,Unknown,Everett,Snohomish,NA,96.46,89.38,1181,12315163
Washington,Unknown,Monroe Montessori,Unknown,Monroe,Snohomish,NA,NA,NA,1181,12315163
Washington,Unknown,Monte Cristo Elementary,Unknown,Granite Falls,Snohomish,NA,NA,NA,1181,12315163
Washington,Unknown,Montessori At Samish Woods,Unknown,Bellingham,Whatcom,NA,92.31,84.62,1181,12315163
Washington,Unknown,Montessori Children's House,Unknown,Redmond,King,NA,81.25,68.75,1181,12315163
Washington,Unknown,Montessori Country School - Children's House,Unknown,Bainbridge Island,Kitsap,NA,61.54,46.15,1181,12315163
Washington,Unknown,Montessori School Of Pullman,Unknown,Pullman,Whitman,NA,100,100,1181,12315163
Washington,Unknown,Montessori School Of Yakima,Unknown,Yakima,Yakima,NA,94.44,94.44,1181,12315163
Washington,Unknown,Montessori Schoolhouse,Unknown,Bremerton,Kitsap,NA,75,50,1181,12315163
Washington,Unknown,Montessori Schools Of Snohomish Co.,Unknown,Everett,Snohomish,NA,90.91,90.91,1181,12315163
Washington,Unknown,Montlake Elementary,Unknown,Seattle,King,NA,92.16,90.2,1181,12315163
Washington,Unknown,Moorlands Elementary,Unknown,Kenmore,King,NA,92.39,91.3,1181,12315163
Washington,Unknown,Moran Prairie Elementary,Unknown,Spokane,Spokane,NA,98.39,91.94,1181,12315163
Washington,Unknown,Morgen Owings Elementary,Unknown,Chelan,Chelan,NA,NA,NA,1181,12315163
Washington,Unknown,Morris Schott Elementary,Unknown,Mattawa,Grant,NA,NA,NA,1181,12315163
Washington,Unknown,Morton Elementary,Unknown,Morton,Lewis,NA,68.42,57.89,1181,12315163
Washington,Unknown,Mosaic Home Education Partnership,Unknown,Bainbridge Island,Kitsap,NA,50,50,1181,12315163
Washington,Unknown,Moses Lake Christian Academy,Unknown,Moses Lake,Grant,NA,93.75,87.5,1181,12315163
Washington,Unknown,Mossyrock Elementary,Unknown,Mossyrock,Lewis,NA,97.14,94.29,1181,12315163
Washington,Unknown,Mount Erie Elementary,Unknown,Anacortes,Skagit,NA,91.89,83.78,1181,12315163
Washington,Unknown,Mount Vernon Christian,Unknown,Mount Vernon,Skagit,NA,68.75,31.25,1181,12315163
Washington,Unknown,Mount View Elementary,Unknown,Seattle,King,NA,80.81,64.65,1181,12315163
Washington,Unknown,Mountain Meadow Elementary,Unknown,Buckley,Pierce,NA,92.05,90.91,1181,12315163
Washington,Unknown,Mountain View Christian,Unknown,Sequim,Clallam,NA,NA,NA,1181,12315163
Washington,Unknown,Mountain View Elementary,Unknown,Lacey,Thurston,NA,85.84,74.34,1181,12315163
Washington,Unknown,Mountain View Elementary,Unknown,Quincy,Grant,NA,93.58,91.74,1181,12315163
Washington,Unknown,Mountain View Elementary,Unknown,Shelton,Mason,NA,87.1,81.72,1181,12315163
Washington,Unknown,Mountain Way Elementary,Unknown,Granite Falls,Snohomish,NA,84.03,78.15,1181,12315163
Washington,Unknown,Mountainview Elementary,Unknown,Yakima,Yakima,NA,NA,NA,1181,12315163
Washington,Unknown,Mountlake Terrace Elementary,Unknown,Mountlake Terrace,Snohomish,NA,83.33,72.22,1181,12315163
Washington,Unknown,Moxee Elementary,Unknown,Moxee,Yakima,NA,97.37,93.42,1181,12315163
Washington,Unknown,Mt Pleasant,Unknown,Washougal,Clark,NA,33.33,33.33,1181,12315163
Washington,Unknown,Mt Stuart Elementary,Unknown,Ellensburg,Kittitas,NA,73.12,66.67,1181,12315163
Washington,Unknown,Mt View Elementary,Unknown,Edgewood,Pierce,NA,91.23,82.46,1181,12315163
Washington,Unknown,Mt. Pilchuck Elementary,Unknown,Lake Stevens,Snohomish,NA,NA,NA,1181,12315163
Washington,Unknown,Muckleshoot Tribal,Unknown,Auburn,King,NA,94.23,80.77,1181,12315163
Washington,Unknown,Muir Elementary,Unknown,Kirkland,King,NA,90.28,73.61,1181,12315163
Washington,Unknown,Mukilteo Academy,Unknown,Mukilteo,Snohomish,NA,NA,NA,1181,12315163
Washington,Unknown,Mukilteo Elementary,Unknown,Mukilteo,Snohomish,NA,88.46,87.18,1181,12315163
Washington,Unknown,Mullan Road Elementary,Unknown,Spokane,Spokane,NA,92.86,90.82,1181,12315163
Washington,Unknown,Mullenix Ridge Elementaryo,Unknown,Port Orchard,Kitsap,NA,95.65,92.75,1181,12315163
Washington,Unknown,N.E. Tacoma Elementary,Unknown,Tacoma,Pierce,NA,91.67,86.67,1181,12315163
Washington,Unknown,Naches Trail Elementary,Unknown,Tacoma,Pierce,NA,96.3,90.12,1181,12315163
Washington,Unknown,Naches Valley Elementary,Unknown,Yakima,Yakima,NA,96.34,93.9,1181,12315163
Washington,Unknown,Naselle Elementary,Unknown,Naselle,Pacific,NA,80.95,76.19,1181,12315163
Washington,Unknown,Nautilus K-8,Unknown,Federal Way,King,NA,89.39,86.36,1181,12315163
Washington,Unknown,Naval Avenue Elementary,Unknown,Bremerton,Kitsap,NA,NA,NA,1181,12315163
Washington,Unknown,Neely O Brian Elementary,Unknown,Kent,King,NA,93.39,84.3,1181,12315163
Washington,Unknown,Nelson Elementary,Unknown,Graham,Pierce,NA,97.47,93.67,1181,12315163
Washington,Unknown,Nespelem Elementary,Unknown,Nespelem,Okanogan,NA,NA,NA,1181,12315163
Washington,Unknown,Ness Elementary,Unknown,Spokane,Spokane,NA,NA,NA,1181,12315163
Washington,Unknown,New Life Christian,Unknown,Ephrata,Grant,NA,50,50,1181,12315163
Washington,Unknown,Newcastle Elementary,Unknown,Newcastle,King,NA,93.46,91.59,1181,12315163
Washington,Unknown,Newport Children's,Unknown,Bellevue,King,NA,100,100,1181,12315163
Washington,Unknown,Newport Heights Elementary,Unknown,Bellevue,King,NA,96.2,94.94,1181,12315163
Washington,Unknown,Nine Mile Falls Elementary,Unknown,Nine Mile Falls,Spokane,NA,85.71,76.19,1181,12315163
Washington,Unknown,Nob Hill Elementary,Unknown,Yakima,Yakima,NA,97.5,96.25,1181,12315163
Washington,Unknown,Nooksack Elementary,Unknown,Everson,Whatcom,NA,80.28,74.65,1181,12315163
Washington,Unknown,Norman Rockwell Elementary,Unknown,Redmond,King,NA,93.33,87.62,1181,12315163
Washington,Unknown,North Beach Elementary,Unknown,Seattle,King,NA,93.65,88.89,1181,12315163
Washington,Unknown,North Bend Elementary,Unknown,North Bend,King,NA,91.57,89.16,1181,12315163
Washington,Unknown,North Bend Montessori Inc,Unknown,North Bend,King,NA,NA,NA,1181,12315163
Washington,Unknown,North Coast Montessori,Unknown,Pacific Beach,Grays Harbor,NA,NA,NA,1181,12315163
Washington,Unknown,North Country Christian,Unknown,Oroville,Okanogan,NA,100,100,1181,12315163
Washington,Unknown,North Elementary,Unknown,Moses Lake,Grant,NA,78.57,78.57,1181,12315163
Washington,Unknown,North Hill Elementary,Unknown,Burien,King,NA,94.62,90.32,1181,12315163
Washington,Unknown,North Mason Homelink,Unknown,Belfair,Mason,NA,NA,NA,1181,12315163
Washington,Unknown,North Omak Elementary,Unknown,Omak,Okanogan,NA,92.9,87.57,1181,12315163
Washington,Unknown,North River,Unknown,Cosmopolis,Grays Harbor,NA,NA,NA,1181,12315163
Washington,Unknown,North Seattle French,Unknown,Seattle,King,NA,100,84.62,1181,12315163
Washington,Unknown,North Star Elementary,Unknown,Graham,Pierce,NA,93.83,92.59,1181,12315163
Washington,Unknown,North Wall Elementary,Unknown,Spokane,Spokane,NA,NA,NA,1181,12315163
Washington,Unknown,North Whidbey Kid's Academy,Unknown,Oak Harbor,Island,NA,NA,NA,1181,12315163
Washington,Unknown,Northern Heights Elementary,Unknown,Bellingham,Whatcom,NA,NA,NA,1181,12315163
Washington,Unknown,Northern Lights Montessori,Unknown,Redmond,King,NA,NA,NA,1181,12315163
Washington,Unknown,Northgate Elementary,Unknown,Seattle,King,NA,84.62,79.49,1181,12315163
Washington,Unknown,Northlake Elementary,Unknown,Longview,Cowlitz,NA,89.8,85.71,1181,12315163
Washington,Unknown,Northlake Preschool/ Northlake Academy,Unknown,Kirkland,King,NA,100,100,1181,12315163
Washington,Unknown,Northport Elementary,Unknown,Northport,Stevens,NA,50,41.67,1181,12315163
Washington,Unknown,Northport Homelink K-8,Unknown,Northport,Stevens,NA,NA,NA,1181,12315163
Washington,Unknown,Northshore Christian Academy,Unknown,Everett,Snohomish,NA,89.22,86.27,1181,12315163
Washington,Unknown,Northwest Achieve,Unknown,Spokane,Spokane,NA,NA,NA,1181,12315163
Washington,Unknown,Northwest Christian,Unknown,Puyallup,Pierce,NA,100,100,1181,12315163
Washington,Unknown,Northwest Christian Elementary And Middle,Unknown,Spokane,Spokane,NA,77.78,74.07,1181,12315163
Washington,Unknown,Northwest Free,Unknown,Renton,King,NA,NA,NA,1181,12315163
Washington,Unknown,Northwest Montessori,Unknown,Seattle,King,NA,NA,NA,1181,12315163
Washington,Unknown,Northwest School For Hearing Impaired,Unknown,Shoreline,King,NA,100,100,1181,12315163
Washington,Unknown,Northwood Elementary,Unknown,Edgewood,Pierce,NA,94.74,92.11,1181,12315163
Washington,Unknown,Northwood Elementary,Unknown,Mercer Island,King,NA,91.04,91.04,1181,12315163
Washington,Unknown,Nueva Esperanza Leadership Acamy,Unknown,Prescott,Walla Walla,NA,100,100,1181,12315163
Washington,Unknown,Oak Grove Elementary,Unknown,Lakewood,Pierce,NA,NA,NA,1181,12315163
Washington,Unknown,Oak Harbor Christian,Unknown,Oak Harbor,Island,NA,50,37.5,1181,12315163
Washington,Unknown,Oak Harbor Elementary,Unknown,Oak Harbor,Island,NA,98.86,97.73,1181,12315163
Washington,Unknown,Oak Heights Elementary,Unknown,Lynnwood,Snohomish,NA,94.62,91.4,1181,12315163
Washington,Unknown,Oakbrook Elementary,Unknown,Lakewood,Pierce,NA,100,100,1181,12315163
Washington,Unknown,Oakesdale Elementary,Unknown,Oakesdale,Whitman,NA,85.71,71.43,1181,12315163
Washington,Unknown,Oakville Elementary,Unknown,Oakville,Grays Harbor,NA,95.24,95.24,1181,12315163
Washington,Unknown,Oasis,Unknown,Eastsound,San Juan,NA,NA,NA,1181,12315163
Washington,Unknown,Ocean Park Elementary,Unknown,Ocean Park,Pacific,NA,84.62,73.08,1181,12315163
Washington,Unknown,Ocean Shores Elementary,Unknown,Ocean Shores,Grays Harbor,NA,92.31,84.62,1181,12315163
